review_id,review_text,predicted_aspects,predicted_sentiments,confidence_score,star_rating,business_category,platform,weak_sentiment,weak_signal_alignment,pseudo_label_source,aspects,aspect_sentiments
4533,عالي,"[""general""]","{""general"": ""positive""}",0.952958,5.0,سوبرماركت,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4534,Alcoholic drinks not a supermarket,"[""food""]","{""food"": ""negative""}",0.821425,1.0,سوبرماركت,google_maps,negative,aligned,model_high_confidence,"[""food""]","{""food"": ""negative""}"
4547,سوبر ماركت,"[""general""]","{""general"": ""positive""}",0.902653,5.0,سوبرماركت,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4557,Don’t waste your time it’s permanently closed,"[""app_experience""]","{""app_experience"": ""negative""}",0.798813,1.0,مطعم فلافل,google_maps,negative,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""negative""}"
4581,"Très beau salon et très propre également . Samira est très professionnelle et très gentille . Elle m'a fait un soin de pédicure avec vernis , c'est très beau , je suis très contente !","[""service"", ""cleanliness"", ""ambiance""]","{""service"": ""positive"", ""cleanliness"": ""positive"", ""ambiance"": ""positive""}",0.806388,5.0,صالون تجميل,google_maps,positive,aligned,model_high_confidence,"[""service"", ""cleanliness"", ""ambiance""]","{""service"": ""positive"", ""cleanliness"": ""positive"", ""ambiance"": ""positive""}"
4588,Love this place EMO_POS,"[""general""]","{""general"": ""positive""}",0.884634,5.0,صالون تجميل,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4597,د . احمد ممتاز,"[""general""]","{""general"": ""positive""}",0.923494,5.0,مركز طبي,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4625,متميز,"[""general""]","{""general"": ""positive""}",0.905802,5.0,مقهى,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4630,"Best study , work , play spot in District 2","[""general""]","{""general"": ""positive""}",0.753384,5.0,مقهى,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4654,التجربه في المطعم 100%,"[""general""]","{""general"": ""positive""}",0.846185,5.0,مطعم أطباق اللحوم,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4656,والله خساره النجمه,"[""general""]","{""general"": ""positive""}",0.907495,1.0,مطعم أطباق اللحوم,google_maps,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4659,شعبي,"[""general""]","{""general"": ""positive""}",0.934915,3.0,مطعم أطباق اللحوم,google_maps,neutral,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4661,جزاك الله خيرا,"[""general""]","{""general"": ""positive""}",0.901295,5.0,مركز طبي,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4681,اوحش بيتزا اكلتها في حياتي ريحتها زفره وطعمها يقرف,"[""food""]","{""food"": ""positive""}",0.915786,1.0,مطعم,google_maps,negative,contradictory,model_high_confidence,"[""food""]","{""food"": ""positive""}"
4682,ممتازجدا,"[""general""]","{""general"": ""positive""}",0.951884,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4690,Hem etli hem tavuklu pizza denedik ikiside çok lezzetliydi özellikle tavuklu olana bayıldık : thumbs_up_medium - light_skin_tone :,"[""food""]","{""food"": ""positive""}",0.918353,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""food""]","{""food"": ""positive""}"
4692,ずば抜けて美味しいわけではないけど、美味しいです！わたしは好きでした。朝6時前に行きましたが、ピザ焼いてくれました！焼きたてピザをこの価格で、そしてボリュームあり！！2回目行った時は勘違いしてお金多く渡しましたが、間違えてるぞ！って感じで返してくれました。常連になりたいお店でした。 サラミピザのSが55だったような。朝から完食いたしました！ご馳走様でした。,"[""food"", ""price"", ""ambiance""]","{""food"": ""positive"", ""price"": ""positive"", ""ambiance"": ""positive""}",0.767577,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""food"", ""price"", ""ambiance""]","{""food"": ""positive"", ""price"": ""positive"", ""ambiance"": ""positive""}"
4693,تحفه والله : heart_suit : : heart_suit : : heart_suit : : heart_suit : : heart_suit : : heart_suit :,"[""general""]","{""general"": ""positive""}",0.763546,5.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4694,Good value comparing to the price,"[""price""]","{""price"": ""positive""}",0.842612,4.0,مطعم,google_maps,positive,aligned,model_high_confidence,"[""price""]","{""price"": ""positive""}"
4696,جيد نوعا ما,"[""general""]","{""general"": ""positive""}",0.941757,2.0,مطعم,google_maps,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4701,لاباس شعبي جدا,"[""general""]","{""general"": ""positive""}",0.755211,3.0,متجر ملابس حريمي,google_maps,neutral,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4709,Bravi i ragazzi dello staff . Tutti bravissimi,"[""service""]","{""service"": ""positive""}",0.856527,5.0,فندق,google_maps,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
4714,فندق رائع,"[""general""]","{""general"": ""positive""}",0.923296,5.0,فندق,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4728,كام مريح,"[""app_experience""]","{""app_experience"": ""positive""}",0.897105,5.0,صيدلية,google_maps,positive,aligned,model_high_confidence,"[""app_experience""]","{""app_experience"": ""positive""}"
4733,Everything is perfect in that place the prices are good the stuff are so friendly and fast the place is clean and they have a diet sugar,"[""price"", ""ambiance"", ""food"", ""service"", ""cleanliness""]","{""price"": ""positive"", ""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""positive"", ""cleanliness"": ""positive""}",0.856498,5.0,مقهى,google_maps,positive,aligned,model_high_confidence,"[""price"", ""ambiance"", ""food"", ""service"", ""cleanliness""]","{""price"": ""positive"", ""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""positive"", ""cleanliness"": ""positive""}"
4747,"It’s an organised , and very friendly staff","[""service"", ""ambiance"", ""cleanliness""]","{""service"": ""positive"", ""ambiance"": ""positive"", ""cleanliness"": ""positive""}",0.751521,5.0,عيادة متخصصة,google_maps,positive,aligned,model_high_confidence,"[""service"", ""ambiance"", ""cleanliness""]","{""service"": ""positive"", ""ambiance"": ""positive"", ""cleanliness"": ""positive""}"
4748,Best services : ok_hand_light_skin_tone : : heart_suit :,"[""general""]","{""general"": ""positive""}",0.865603,5.0,عيادة متخصصة,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4759,اقل من عادي,"[""general""]","{""general"": ""neutral""}",0.774051,1.0,مطعم بيتزا,google_maps,negative,ambiguous,model_high_confidence,"[""general""]","{""general"": ""neutral""}"
4775,دكتور ممتاز,"[""general""]","{""general"": ""positive""}",0.879388,5.0,عِيادة أسنان,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4783,احسن وانضف كلينك,"[""general""]","{""general"": ""positive""}",0.85648,5.0,عِيادة أسنان,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4796,دكتور كويس و عياده محترمه,"[""service""]","{""service"": ""positive""}",0.87226,5.0,مركز طبي,google_maps,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
4814,منتجات تشرف مصر,"[""general""]","{""general"": ""positive""}",0.853277,4.0,متجر ملابس,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4820,للاغنياء فقط,"[""general""]","{""general"": ""positive""}",0.79141,1.0,متجر ملابس,google_maps,negative,contradictory,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4821,My favourite in Egypt since 20 years,"[""general""]","{""general"": ""positive""}",0.868366,5.0,متجر ملابس,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4828,جامد جدا,"[""general""]","{""general"": ""positive""}",0.951011,5.0,متجر ملابس رجالي,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4833,Good quality,"[""general""]","{""general"": ""positive""}",0.854297,5.0,متجر ملابس رجالي,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4839,Supported & Well care,"[""general""]","{""general"": ""positive""}",0.919621,5.0,مركز طبي,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4864,الجيم الفي رسبشن بيكلمو قله الذوق انصح ان محدش يروح عندهم,"[""food""]","{""food"": ""negative""}",0.873895,1.0,برنامج اللياقة البدنية,google_maps,negative,aligned,model_high_confidence,"[""food""]","{""food"": ""negative""}"
4874,My second home EMO_POS,"[""general""]","{""general"": ""positive""}",0.916134,5.0,صالة رياضة,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4875,"Schönes und sauberes Fitnestudio , nette Community .","[""service"", ""ambiance"", ""cleanliness""]","{""service"": ""positive"", ""ambiance"": ""positive"", ""cleanliness"": ""positive""}",0.771372,5.0,صالة رياضة,google_maps,positive,aligned,model_high_confidence,"[""service"", ""ambiance"", ""cleanliness""]","{""service"": ""positive"", ""ambiance"": ""positive"", ""cleanliness"": ""positive""}"
4876,Love EMO_POS,"[""general""]","{""general"": ""positive""}",0.946808,5.0,صالة رياضة,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4880,مش بيردو عالتليفون ومفيش طوارئ,"[""app_experience"", ""service""]","{""app_experience"": ""negative"", ""service"": ""negative""}",0.770801,1.0,مستشفى,google_maps,negative,aligned,model_high_confidence,"[""app_experience"", ""service""]","{""app_experience"": ""negative"", ""service"": ""negative""}"
4896,احب اشكر دكتور الطوارئ احمد والطاقم الطبي علي عنايتهم بالمريض,"[""service""]","{""service"": ""positive""}",0.788848,5.0,مستشفى,google_maps,positive,aligned,model_high_confidence,"[""service""]","{""service"": ""positive""}"
4898,Perfect gym EMO_POS EMO_POS : ok_hand_light_skin_tone :,"[""general""]","{""general"": ""positive""}",0.874194,5.0,صالة رياضة,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4922,One of the best salons in egypt,"[""general""]","{""general"": ""positive""}",0.834994,5.0,مصفف الشعر,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4931,ماتوصلون للسعوديه ؟,"[""general""]","{""general"": ""positive""}",0.751734,5.0,متجر ملابس,google_maps,positive,aligned,model_high_confidence,"[""general""]","{""general"": ""positive""}"
4945,"Outstanding service at the Dental Health Centre ! The doctors are not only highly skilled and knowledgeable but also very professional and caring . I really appreciate the cleaning staff too — they’re respectful , responsible , and help keep everything spotless . The whole team works together with such harmony and hospitality that you feel welcome the moment you arrive . If you’re looking for safe , honest , and reliable dental care that values your time , this is definitely the place to go !","[""service"", ""cleanliness"", ""ambiance""]","{""service"": ""positive"", ""cleanliness"": ""positive"", ""ambiance"": ""positive""}",0.758352,5.0,عِيادة أسنان,google_maps,positive,aligned,model_high_confidence,"[""service"", ""cleanliness"", ""ambiance""]","{""service"": ""positive"", ""cleanliness"": ""positive"", ""ambiance"": ""positive""}"
4958,Very very bad dental clinic,"[""general""]","{""general"": ""negative""}",0.900956,1.0,عِيادة أسنان,google_maps,negative,aligned,model_high_confidence,"[""general""]","{""general"": ""negative""}"
